YBL099W	1227	1348	1	1.54547529686697	-0.665057979320286	0.491886750156517	1.39661806393078	0.467213114754098	0.786499694563225
YBR058C	1107	1188	1	0.513736494654418	1.44079724642363	0.488552762743298	-0.596318319287386	0.390243902439024	0.489339019189765
YKL104C	148	252	1	1.33510223420131	-0.899041893291833	0.599535800480199	0.258575711786172	0.39047619047619	0.0928936367858802
YMR092C	748	852	1	-0.438175470844806	-1.3523857266117	-1.18730458416124	1.05966316944836	0.466666666666667	0.433134813210612
YPR183W	63	164	1	2.40495404190384	-0.489570043841626	1.32866152958089	0.338853863853963	0.519607843137255	0.14134495641345
YIR026C	634	727	1	-0.446592715202744	0.841213466871546	0.153314296931996	-0.271105445248558	0.446808510638298	0.622029250457038
YDR462W	319	410	1	0.626418458807378	-0.401826076102296	-0.166544403541321	0.119584195996076	0.565217391304348	0.822799097065463
YML048W	1071	1162	1	0.424631780228822	0.183133708826571	1.31741972914107	0.270540785025625	0.380434782608696	0.921965317919075
YMR139W	14	91	1	0.996093509906902	2.25974094532405	-0.240641663904287	-0.495312681409862	0.423076923076923	0.0472122302158273
YDR434W	1367	1466	1	-0.938080216344854	-0.314082108362966	-0.651911441801532	0.439696414244437	0.37	0.883104738154613
YOR316C	880	971	1	-0.397669986565063	0.139261724956906	-0.00961095850727168	-0.13308976757645	0.41304347826087	0.70166793025019
YOR016C	235	331	1	-0.0642479873706127	1.54316520878619	-0.391423651109365	0.395423283391899	0.360824742268041	0.454253611556982
YLR359W	194	292	1	-0.054030018481407	-0.577314011580956	0.530634454066658	2.67291692256151	0.404040404040404	0.167817679558011
YMR120C	201	306	1	0.943795115805413	0.00764577334791077	0.121533442680072	2.57087657301274	0.424528301886792	0.142575928008999
YLR291C	567	663	1	0.515855442603758	-0.825921920175724	0.364792909515824	0.0625310705950032	0.360824742268041	0.537117903930131
YOR020C	19	111	1	1.46160608979545	-0.416450070725517	-0.132307593437442	2.06333067553295	0.440860215053763	0.203125
YLR163C	605	707	1	-0.340980865323077	-0.738177952436395	0.512718210052059	0.356824822617631	0.436893203883495	0.472622478386167
YMR121C	104	185	1	0.821363798391029	0.329373655058787	1.83478733120964	-0.568508705520876	0.48780487804878	0.235342019543974
YML070W	256	377	1	1.50932294931843	-1.44012969435103	-0.324040537083567	0.491970229181678	0.426229508196721	0.180444697833523
YDR118W	300	390	1	-0.501687080686204	1.16294134858242	-2.17255883682966	-0.600006174526078	0.318681318681319	0.176200204290092
YOL075C	3659	3776	1	-1.18091032563533	-1.70336159756902	-0.337091818878606	-2.16733043017328	0.389830508474576	0.957131822863028
YKL027W	584	688	1	-1.29593475197126	-0.299458113739744	-0.567879536210551	0.572510353772827	0.438095238095238	0.473566641846612
YKL073W	1573	1671	1	-0.122536283275235	0.475613601291004	-0.357966589784517	-0.40519189130619	0.373737373737374	0.613232514177694
YLR443W	1081	1174	1	-2.4720788346348	0.724221509885773	-0.893350191199104	-0.0142342009378856	0.372340425531915	0.837667161961367
YJL008C	1591	1677	1	-0.00534523878066442	-0.387202081479074	0.60612546058698	0.873090079740973	0.494252873563218	0.957796014067995
YDL066W	350	446	1	1.40715844536484	-0.109346183637863	0.142949002577835	1.13705238931021	0.463917525773196	0.309486780715397
YML002W	1629	1732	1	-2.63146318714529	-0.0508502051449757	-3.3443461986705	-1.29342545026085	0.317307692307692	0.759376412110258
YKL198C	521	625	1	1.68107132582273	-1.26464175887237	1.6448811850679	-2.32663376053921	0.504761904761905	0.293996921498204
YHR088W	681	780	1	0.693321236383426	-0.314082108362966	0.223828150788289	0.105187417657919	0.38	0.823562570462232
YBR005W	394	484	1	-1.2218783315802	0.811965477625103	0.247016784207521	-0.216246417028998	0.483516483516484	0.684867394695788
YKR028W	1013	1113	1	-0.198744910412163	0.417117622798118	-0.337627201317563	-0.549550988322487	0.445544554455446	0.32251213592233
YOL077C	486	581	1	-0.103717238838456	-0.0800981943914194	-0.293818807194062	1.26129382901258	0.364583333333333	0.609714285714286
YDR226W	240	332	1	1.08826328025102	-0.869793904045389	-0.926360224426174	2.73895751167097	0.419354838709677	0.42814371257485
YHR154W	1126	1225	1	-0.304605295477045	0.943581429234098	-0.167792009431747	-0.675135015417141	0.38	0.365971357409714
YBL091C	596	690	1	1.4698262336774	0.958205423857319	0.325795523178657	0.0653569294244244	0.431578947368421	0.508300395256917
YGL213C	708	810	1	-0.160691654442062	0.343997649682009	0.371495684377587	-0.0499683992525645	0.359223300970874	0.636211232187762
YKL016C	235	316	1	1.36161097067929	0.914333439987654	0.0587961750824909	1.35620129421729	0.426829268292683	0.525763358778626
YGL145W	265	360	1	0.21584316351406	-0.0947221890146408	0.589787705817187	-0.532714995853187	0.447916666666667	0.148456057007126
YJL217W	121	240	1	2.00236549565362	-2.01046548465668	0.575175619534206	-0.786803473354545	0.441666666666667	0.302852348993289
YGL148W	544	638	1	0.831473955196414	-1.00140985565438	0.438705256547519	1.33350369960006	0.473684210526316	0.523008849557522
YBR127C	255	372	1	1.85087002647364	-1.63024162445292	1.39490099592254	1.91004422623225	0.432203389830508	0.201867353509337
YDR251W	1859	1956	1	0.295637265797511	0.475613601291004	0.334408424044515	-0.813348838011307	0.377551020408163	0.765449438202247
YPL117C	493	585	1	-0.228307245956965	1.25068531632175	-0.808439267915135	1.82345557866355	0.365591397849462	0.622401847575058
YLR024C	4123	4221	1	-0.329799021287934	1.17756534320564	1.09072088578665	-2.6444336814129	0.383838383838384	0.742613029547882
YER100W	65	157	1	1.40599336644939	0.577981563653556	-0.121027675050781	0.307803467621966	0.440860215053763	0.147606382978723
YHR027C	1445	1557	1	0.4542705541095	-0.738177952436395	0.65362861244239	0.733707208904187	0.433628318584071	0.503522307950352
YDR032C	276	407	1	0.683760424225483	-4.04320073728449	0.721183441592266	1.87068973136825	0.507575757575758	0.572986577181208
YNL141W	863	964	1	-0.312112326277863	-0.928289882538276	-0.690058169925892	1.01719455761518	0.411764705882353	0.875838926174497
YOL110W	586	695	1	-1.22859860447179	-2.94640114054287	-1.06727940040105	-0.566578037895883	0.618181818181818	0.898316970546985
YMR091C	867	966	1	0.4328777551903	0.183133708826571	-0.504661332397448	0.384415848905416	0.41	0.701224177505738
YHR036W	401	503	1	0.178034327695949	-0.796673930929281	-0.981121960135768	-0.679241393533335	0.456310679611651	0.319434628975265
YBR035C	482	572	1	0.10887328771668	0.329373655058787	-0.0619245438514212	0.931613679564604	0.450549450549451	0.768221574344023
YBL017C	4643	4721	1	0.394406541024878	0.095389741087241	0.802102384813968	-0.61937320290142	0.481012658227848	0.987972146022368
YDR529C	183	269	1	0.364471880437656	0.577981563653556	0.099471021728308	2.56987084543485	0.413793103448276	0.590078328981723
YMR285C	197	298	1	0.651951107845178	-0.752801947059616	0.354967680357869	-0.524775947908828	0.46078431372549	0.159987071751778
YDR328C	383	484	1	0.189529954718753	-0.591938006204178	0.124229997539419	1.64918617672158	0.490196078431373	0.742294520547945
YHR057C	173	258	1	-0.211906947183562	0.753469499132216	-0.488321228998368	0.242056035017777	0.453488372093023	0.349270664505673
YFR047C	770	873	1	0.0491129923397351	0.124637730333684	-1.2260610098291	0.374770818274921	0.413461538461538	0.926155580608794
YBR085W	501	615	1	-0.0165847867348316	-1.10377781801694	-1.72378256685073	-1.47301233247535	0.417391304347826	0.604550379198266
YLR239C	270	352	1	0.0319822643729758	1.74790113351129	0.149146390792837	-0.848350063585535	0.289156626506024	0.315415821501014
YER095W	736	852	1	0.138895033164048	-2.37606535023722	-0.502701579937907	0.142174339034085	0.478632478632479	0.660565723793677
YHR144C	483	600	1	-0.770353753085809	-1.61561762982969	-0.392238057591697	-0.0744709780841848	0.423728813559322	0.5772921108742
YBR088C	587	692	1	0.308953977871714	-0.357954092232631	0.101710786544092	1.0708129100534	0.443396226415094	0.82409793814433
YJR014W	15	115	1	1.90577538238616	-0.650433984697064	1.01462679090959	0.45943147069983	0.396039603960396	0.109060402684564
YMR237W	385	486	1	1.29620097765301	-0.723553957813173	0.19331842923273	-0.527316529234449	0.343137254901961	0.200321987120515
YDR289C	959	1045	1	-0.478473740863778	1.45542124104686	0.352132994279602	-0.354702054818642	0.333333333333333	0.815296989422295
YNL115C	1174	1264	1	-0.782059687885409	0.0661417518407972	0.799703174800948	-0.337819103377045	0.450549450549451	0.630299896587384
YGR161C	674	772	1	0.84151233645251	-0.153218167507528	0.972379996779117	-0.36550017097114	0.454545454545455	0.914032869785082
YER056C	989	1101	1	-0.909770449012679	-1.1476498018866	-0.249396673717086	1.91463916785705	0.433628318584071	0.652717051842598
YDR307W	1063	1152	1	-0.404989278188499	-0.328706102986188	1.26266072053515	-1.26679113376741	0.344444444444444	0.557092555331992
YOR038C	1676	1792	1	0.387048382732251	-1.23539376962593	1.2558480771082	-0.976160400013822	0.401709401709402	0.660068519223449
YLR055C	690	772	1	0.79366833615964	1.07519738084309	0.251296354428704	-1.28483077119638	0.421686746987952	0.404314159292035
YBL024W	1649	1744	1	1.23158743436258	1.39692526255397	1.12838634966815	0.134592470965178	0.3125	0.825949367088608
YBR183W	604	725	1	-1.02027746432505	-1.16227379650982	0.733023231748775	0.0222895887887956	0.409836065573771	0.699473684210526
YOR103C	128	258	1	0.722857355553354	-0.416450070725517	0.089444146563641	1.18975970657955	0.351145038167939	0.49234693877551
YMR015C	565	675	1	0.376673153069688	-0.0654741997681976	0.193790663009566	0.945592767845041	0.378378378378378	0.383663366336634
YOL090W	152	241	1	0.468699093879737	0.914333439987654	-0.281451449162531	-0.214205164298962	0.4	0.0678991015894955
YNL148C	253	337	1	-0.609845847476129	0.446365612044561	-0.187241300828074	-0.659895448424338	0.482352941176471	0.386125654450262
YMR029C	1108	1204	1	-1.35104314608978	0.446365612044561	-0.550009533088737	0.333678210688065	0.34020618556701	0.735837046467218
YLR221C	349	434	1	-0.310169304487811	1.51391721953974	-0.907803114366699	0.796450719009269	0.36046511627907	0.591389728096677
YPR067W	318	416	1	-0.175834737331068	0.300125665812344	-0.81108667880041	-0.5915788851262	0.393939393939394	0.658886894075404
YBR084W	2237	2328	1	-0.201786632088179	1.01670140235021	-1.14293911315926	0.508633894982398	0.41304347826087	0.779808677827127
YEL065W	25	116	1	0.559530270689801	0.504861590537447	0.184710632923384	-1.6640258528814	0.532608695652174	0.0373806998939555
YPR011C	169	275	1	0.200849356161648	-0.372578086855853	-0.264049703375801	-0.600218822035393	0.401869158878505	0.226530612244898
YBR137W	72	169	1	0.557400310306989	1.03132539697343	0.0788143448357104	0.539233539747725	0.326530612244898	0.223562152133581
YIR010W	891	975	1	0.24322737426083	1.60166118727907	0.665958367939032	-0.947783130015045	0.4	0.539306358381503
YOL159C	301	411	1	-0.843615475650798	0.00764577334791077	-0.584052730531329	-0.217449737091051	0.36036036036036	0.69126213592233
YOL139C	214	302	1	0.737950004950043	1.38230126793075	-0.691692138977829	2.6324403761061	0.382022471910112	0.402496099843994
YAL024C	4015	4111	1	-0.329010742141865	0.153885719580127	1.2104087321957	-2.17066227585871	0.422680412371134	0.943348038077548
YKL035W	1166	1275	1	1.01339613161207	-0.197090151377192	0.820005158994084	0.816643145391538	0.454545454545455	0.814209472981988
YGR187C	316	418	1	0.0424361381083583	-0.708929963189951	-0.671511865723749	0.339410017511218	0.407766990291262	0.309966216216216
YOR361C	1831	1934	1	0.652390459250319	0.212381698073014	-5.70791369447879	1.16561759471357	0.394230769230769	0.821693583587953
YGL019W	425	531	1	0.127775999197908	-1.87884953304768	-0.195901473971765	0.422380622188005	0.476635514018692	0.57177033492823
YGR210C	500	593	1	0.406603480922401	0.095389741087241	0.169313230457626	0.24651231794376	0.51063829787234	0.44251012145749
YMR120C	160	260	1	0.931128258554928	-1.99584149003346	0.121533442680072	2.57087657301274	0.465346534653465	0.118110236220472
YJL217W	83	192	1	1.79273101499198	-0.51881803308807	0.575175619534206	-0.786803473354545	0.418181818181818	0.230704697986577
YOR298C-A	111	217	1	0.806205292231917	-2.39068934486044	-1.27542237002588	2.59000881548689	0.504672897196262	0.36043956043956
YNL137C	930	1010	1	0.397517667205161	1.42617325180041	0.926553220386091	-0.191804517585744	0.358024691358025	0.664383561643836
YJR113C	287	366	1	-0.529667326367474	0.270877676565901	-0.98788840956072	0.404568124340386	0.525	0.439434724091521
YBR274W	1195	1290	1	-0.737185159659129	1.67478116039518	-0.924737672337173	-0.617350645417719	0.3125	0.7849020846494
YLR197W	701	799	1	0.193589403901492	0.124637730333684	0.430488808999984	1.91512203820985	0.424242424242424	0.495376486129458
YHR144C	496	609	1	-0.831399576124897	-1.61561762982969	-0.392238057591697	-0.0744709780841848	0.429824561403509	0.589019189765458
YHR201C	1035	1140	1	-0.210253788417773	-1.44012969435103	-0.310276856119009	0.777142687818334	0.481132075471698	0.911567476948868
YDL022W	41	163	1	2.57529005048647	-2.31756937174433	0.347703996811893	0.563832585804141	0.455284552845528	0.0868085106382979
YHR020W	812	904	1	0.856154287006326	0.358621644305231	0.60800807512316	1.16872740412745	0.483870967741935	0.415295256534366
YFR037C	1015	1110	1	0.330429180186255	0.124637730333684	-0.293058778835795	0.77135315459501	0.46875	0.635086670651524
YGL148W	69	158	1	1.05239226675778	0.0661417518407972	0.438705256547519	1.33350369960006	0.466666666666667	0.100442477876106
YJL078C	125	214	1	1.82626000869801	-0.109346183637863	1.64130324228395	-0.21010211520736	0.566666666666667	0.0640831758034026
YLR015W	200	306	1	-0.186065201527192	-0.357954092232631	-0.192889696311177	-0.45075941344271	0.457943925233645	0.166776532630191
YLR264W	63	178	1	0.783206471918144	-1.51324966746714	-0.0978445861703193	3.62947193238567	0.448275862068966	0.5935960591133
YDR345C	167	309	1	2.45336407620062	-2.14208143626567	0.37065763587026	0.648942885575926	0.433566433566434	0.139753376394598
YJL172W	1318	1420	1	1.38587494799692	0.504861590537447	1.81129980666687	1.15518028997298	0.407766990291262	0.791329479768786
YOR287C	450	542	1	0.146828795865217	0.694973520639329	-0.269474087250666	-0.259035881763489	0.408602150537634	0.549889135254989
YGR031W	552	637	1	-0.399791390576603	0.709597515262551	-0.133119786214743	0.034027693263807	0.476744186046512	0.578307392996109
YPR190C	80	179	1	0.71967071950829	-0.51881803308807	-0.203154078439336	-0.547880056264308	0.43	0.0659368635437882
YLR242C	675	793	1	-2.06316851585151	-0.591938006204178	-0.606605744875086	-0.19885953086992	0.294117647058824	0.760621761658031
YMR200W	117	227	1	0.362790628601227	-1.08915382339371	-0.354408054464402	1.28494966645551	0.45045045045045	0.223376623376623
YCR012W	638	748	1	1.80512324813193	-0.665057979320286	-0.103064706271671	4.05766730357792	0.414414414414414	0.5544
YLR291C	17	110	1	1.11029240342178	0.183133708826571	0.364792909515824	0.0625310705950032	0.404255319148936	0.0554585152838428
YOR164C	360	462	1	-0.0593061387925262	0.314749660435566	0.334191363900264	1.07639491262543	0.349514563106796	0.43816631130064
YBR273C	976	1063	1	0.0556727765409816	-0.153218167507528	-0.732679858459722	0.0562289586199548	0.465909090909091	0.77824427480916
YLL061W	988	1110	1	-0.0543117355936181	-1.57174564596003	-0.570265605345656	-1.24376821926962	0.422764227642276	0.599086236436322
YNL165W	897	983	1	-0.784213086231654	0.577981563653556	-0.611506323691855	-1.28437411887564	0.436781609195402	0.770491803278688
YDR384C	636	751	1	1.35849326581142	-0.694305968566729	0.328127783804142	-0.937166127722173	0.413793103448276	0.83857315598549
YLR356W	345	430	1	0.887247396821374	0.139261724956906	0.544352914022215	-0.895489789391407	0.441860465116279	0.653456998313659
YML050W	305	398	1	-0.280332177943371	0.197757703449793	-0.146104025009532	-1.16545533672538	0.372340425531915	0.375935828877005
YLL026W	532	620	1	1.07412422071703	1.41154925717719	0.920981299348594	0.331130848550154	0.404494382022472	0.211298606016141
YDL159W	1125	1231	1	-0.727224901624559	-0.95753787178472	0.802394183930918	-1.26357150691806	0.448598130841121	0.76147382029735
YCR047C	357	456	1	0.139966337862921	-0.197090151377192	-0.0192669066671048	0.451068163167157	0.46	0.491535671100363
YDR297W	420	540	1	0.701609997338007	-0.665057979320286	0.154259245816577	-0.495582466306098	0.380165289256198	0.457578646329838
YKL193C	121	223	1	1.02984325497536	-0.314082108362966	-0.0388968748121634	-0.543781102382283	0.320388349514563	0.169291338582677
YER112W	262	336	1	0.287408074119267	2.44985287542593	-0.111393471812819	0.576979174153245	0.373333333333333	0.531083481349911
YNL287W	2677	2782	1	1.06681495448925	0.592605558276778	0.978548237318906	0.321198192963363	0.377358490566038	0.972390452440328
